mean,variance,standard deviation,number of peaks,number of valleys,gfgb,max,min,ratio of peak to time
-0.8873442471595070,-0.8524278027454020,-1.1018267425991400,-1.14605527967909,-1.2118597631732600,0.0,-0.9715358504626670,0.4735352509364110,-1.240390726586680
1.7289169789053800,0.11526277958961200,0.4137810832277440,0.2251441382106700,0.15049572820044100,0.0,1.2759717707886200,1.869222159021760,0.43934647090337700
-0.21906711258422800,-0.24187865920179100,0.038037637030278700,0.6134674881052740,0.536314480203497,0.0,-0.4539815237623490,-1.3017790577211800,1.602390371438030
1.5205508258522300,0.9549138299724400,1.0915405870677900,0.6437585062157490,0.5664101280893570,0.0,1.6688032445702000,0.27402457972305900,0.47822389346002000
-1.314356966084940,-0.8386198056743790,-1.044151853720590,-0.25580597143193700,-0.3273523618729650,0.0,-1.2373030295332100,-0.18635211075609200,-0.8604741068095220
-0.6379596202482380,-0.8023029808508400,-0.9187190217905340,-0.13319570402082400,-0.20553290299119600,0.0,-0.7403240419192460,0.6806325957982840,-0.7535243078889790
0.9632877803631100,-0.2735586934282010,0.00020104559363587700,-0.35368579871806600,-0.4246008863823940,0.0,0.6473931157253260,0.4802215744784410,-0.8464129360059670
-0.2915773505559060,-0.6386089466344810,-0.5366549877540400,1.876935957907850,2.1411663708214600,0.0,-0.4926866801615630,0.45107074788294800,1.1862448099718500
0.6460213033748640,2.2566506825062900,1.8845781889452800,1.082434816811150,0.734075232466251,0.0,0.9399639292474810,-2.326773054302610,0.05700111621733290
-1.5138351839682000,-0.8688512990744510,-1.1834178266255500,-2.1856598593201800,-1.9909943282108500,0.0,-1.4646176858524800,-0.31774510138147600,-1.6486870112603300
0.061328066428692300,1.5707613458134100,1.4929389355745000,0.03734799067990650,0.5071507336596270,0.0,0.8169378929644590,-0.2220129228982890,0.9673284600869230
-0.055964474323253300,-0.38134045027220300,-0.1363070449493730,-0.4046862847605150,-0.47527243080996300,0.0,0.01137885839542880,0.1259553392187490,0.6189539664739480
-0.5261534456960200,-0.4835119039472770,-0.4613851181659330,-1.146779035150570,-1.4299191721320500,0.0,-0.3073673868995540,0.12797611646406100,-1.3488814793737200
-1.831503531012920,-0.2968363245010280,-0.1338892326663360,-0.32577344596989100,-0.4296142645272100,0.0,-1.269901066124230,-2.0493261515515300,0.1181861705404720
-0.7158483801929130,-0.42301328683867500,-0.34634350513934800,-0.659427666907928,-0.16319437359849600,0.0,-0.496569457313353,-0.24189087460695500,0.5049722348773370
2.530579078010280,-0.16674981379677900,0.058012247400160000,1.0275142881970300,0.8363384094857420,0.0,1.5119691923395500,0.745206372746473,0.8648570241680300
-0.22128071944546900,2.8242394497743400,2.4998694947682300,-0.14830055437262400,-0.26359466942559700,0.0,1.751920412055880,-1.7029849687534000,-0.9031863891445920
0.3057258339674970,-0.37509646556143200,-0.2618816682635300,0.0016514424798524200,-0.12331989518785300,0.0,0.5113240433499830,0.2603829129197290,-0.7664326391672540
-0.36425097292437900,-0.7474042290425600,-1.2341226002096600,-0.2441303329860930,-0.10754346052744900,0.0,-1.4166905281720100,0.7371857678839950,-0.8739922758279600
0.4834078917225520,-0.6947193004644760,-1.0038881156762400,1.2051341372332300,1.0024954780588700,0.0,-0.9462331447428790,1.5576966645223900,0.8288359548829990
0.6653398188913120,-0.08795161554150960,0.1645168466651860,2.011045720630400,1.7563971785333200,0.0,0.5338322281773670,0.5939967039811670,0.5528046501942520
-0.2145952819891090,-0.4944140233990430,-0.4833015677401020,-1.7015547228917500,-1.9844675345260000,0.0,0.24878431533361700,0.5746979222494200,-1.4978582093453900
0.4179760058407160,1.3710491922034300,1.5534549459938400,0.5445727490625740,0.9579747300449610,0.0,0.7052981174777650,-0.7300396531766080,1.8004660950048100
-0.5293962971715450,-0.425591678884984,-0.3510417269662680,-0.5639525793242210,-0.05155242619824550,0.0,-0.8263667254821440,0.12709918732125300,0.7202288631910170
-0.5540226918830590,-0.44899902540088200,-0.6508098332554920,-0.5045325185036700,-0.3326250317628700,0.0,-0.5945724621478530,-0.5009132593099990,-0.9140706963460700
0.9424361336888210,-0.19275960572533800,0.18252635698875300,1.4841113919566300,1.3863736125329700,0.0,0.6602926617763920,1.3574779370846100,1.2771779978413800
1.8004285106832900,0.7755906116646390,1.3076869138720300,1.301153965833450,1.2077603945820700,0.0,1.6586244400350300,2.2170228974050200,2.1328463142301800
-0.5499374860143360,-0.2826538632611510,-0.0004994396648145900,-0.1843887019473850,-0.2425090037043560,0.0,-0.4357599873286070,-0.6911988863492980,-0.06688303541953290
-0.6692553483675360,-0.3805394522959740,-0.2698722527537030,-0.49971848507002300,-0.5503514809010640,0.0,-0.5521089933904890,-0.8796145802422470,-0.910645754648246
-0.5780765535662330,-0.448983521215424,-0.650595046790589,-0.8415352615760030,-0.884052034603819,0.0,-0.6143362425761310,-0.5207018962770270,-0.9894722292356280
-0.06484044406625160,-0.3959901955368070,-0.3268412459842240,-0.10566258216428500,-0.16565218575928900,0.0,-0.07124952939519610,0.22042678739360300,-0.7080099140953660
-0.380077235679493,-0.4209103133238830,-0.4382640931072700,-1.0672760056898200,-1.1044327077646500,0.0,-0.38232456816921800,-0.2897301991842220,-0.6600521400709670
2.188096857992680,3.1311691892630100,2.7841494122747800,2.0369118433797000,2.1971120354794100,0.0,2.4365228432370000,1.2941200236443300,0.39918571295509200
-0.828242075625539,-0.4531562080216790,-0.7386977526069900,-0.8739921970152260,-0.6592464090892750,0.0,-0.804456802198136,-0.8898627747367260,-0.9166699105248300
-0.6150176276623210,-0.4306826480090580,-0.4936154965466660,0.1360302559193410,0.07030180900634090,0.0,-0.5934026818028560,-0.6258932723339450,1.0749707512352700
-0.6914920395000280,-0.45208496813745200,-0.7051675224258130,-0.8811017051227090,-0.9226789980154700,0.0,-0.7072286780399390,-0.6911327770941000,0.2816229040787180
0.15360219112432800,-0.46851961010779400,-0.3538276419824730,0.4539114929457770,0.4874662368570160,0.0,0.004831675020749950,0.410990970816875,-0.3668767925770950
-1.2746894169629600,-0.7341326230573660,-1.077877174540780,-1.5640113581978200,-1.3883133748429600,0.0,-1.3857117875578500,-1.2216238278736000,-1.2601325562086400
-0.8993232223621830,-0.5247747282741840,-0.46248264139410200,-0.8784399035437400,-1.2635565758506000,0.0,-0.7823719388641900,-0.8272054295935540,-0.19816788207147300
2.2295524990089900,2.1829631584995400,2.00679022193644,0.9863402693205040,0.9823905313314490,0.0,1.948004021223250,-0.6776415675733200,1.0076267568696600
-0.6829241042924590,-0.6814846862676280,-0.8608009085930030,-1.0941212846153500,-0.9515225335743370,0.0,-0.8911615462771350,-0.3421692610861190,-1.2045954369999600
0.06254212096655430,-0.7204651558847640,-1.0114024369069400,-0.11795808405147700,-0.04412063351070790,0.0,-0.4257928229045360,1.1619809872226200,-0.624087481564298
1.0252673939113500,0.11255953524546400,0.43400831193403300,1.2969855976577400,1.0534943717795000,0.0,1.250789762878470,1.888119022545990,0.1923558475831350
0.24801058565624800,-0.11764536660791200,0.16803748679875200,1.183343199757800,0.8386725213232150,0.0,0.4461531620128170,0.8401936252736200,1.0367911017460200
0.4478567833414280,2.140674727270600,1.98185502960776,0.7166092045505970,0.7316594235238420,0.0,1.1063297463053800,-0.09292144174923650,0.09498291074207670
-0.936618691662725,-0.5715146814600420,-0.5626685608784930,-1.4706129745537900,-1.5387866651894700,0.0,-0.7811685075025960,-0.8716018447243400,-1.3670289344236900
0.7728955450766910,-0.0955805582800541,0.1953787807939640,0.7511948344208900,1.271786458876950,0.0,0.4549656345678840,1.0176311110370200,1.967826485593100
-1.146171683805260,-0.5220800110758550,-0.4570104667751650,-0.2632409936911280,-0.1791697607239050,0.0,-0.9448673989022400,-1.2857523442959600,0.721305981311159
-0.7956773150454160,-0.21733078145410200,-0.02042368770471940,-1.3654632329797500,-1.5386249314418600,0.0,-0.6977845560010300,-0.7740381473463290,-0.9786146966344610
0.940513346673921,-0.3344482188866050,-0.17457846857604100,-0.20855782660732900,-0.24810087160054700,0.0,0.4263783666606840,0.7630503719046850,-0.08941346571538970
0.49543788225633600,-0.8790156743537200,-1.2281794551996100,-0.22016358512624600,-0.26104705589433000,0.0,-0.7925160746213030,1.0324047981976200,0.20733753798965900
-0.1220697719114280,0.1869860564783400,0.4375509749163030,0.8297742811719470,0.910155075527027,0.0,-0.03939085326510680,-0.4621741387263850,0.46674090274058800
-1.6562680092283900,-0.22596717308981300,-0.03137611422711920,-1.0106048934729500,-1.1427816564028000,0.0,-1.1716221712062200,-1.546234574638370,-0.8432144724815110
-0.7224866661344300,2.996268489619940,2.4683688691801500,0.8779007546252420,0.9638399935546280,0.0,1.0984365836097800,-1.4646155954684500,-0.07691218965200490
-1.0370602975153600,-0.34145831902242,-0.18422363148564000,-0.6065225488865600,-0.48322996447363400,0.0,-0.5703585811723290,-0.8952279328116260,-0.6692276107762520
-0.19406380730801700,0.034928436567639700,0.2762148926799100,-0.6991976815264030,-0.7954079668932530,0.0,0.4089134968122880,-0.26462442520095100,-0.5362660184649140
1.8207056776491600,-0.09270522728327280,0.13132629491526800,-0.03282024087585110,-0.05206619032437520,0.0,1.2472511290536300,1.3864741686801900,-0.3458446462575960
1.1999126866654000,0.6026653552905930,0.831848974172276,0.09009012157484950,0.08503990242335320,0.0,1.8755194194423700,0.6752834252015300,-0.3295435494943920
-0.7014667376129850,-0.9615613923106640,-1.580834933805050,-0.23188956567133000,0.21317193699627600,0.0,-1.5866296581745300,0.2491854531073210,0.18520732361557700
0.7725230115112180,-0.768361551555919,-0.9256937148657320,2.5774544177743900,2.3490517285295100,0.0,-0.19819710113822900,1.3005165971007700,3.009750885130700
-0.9714455952834500,-0.7062383614101370,-0.7058988513577120,-0.3571178858500690,-0.43734725597282000,0.0,-0.9370926583697000,-0.9802434719418290,-0.7059730253397710
0.2178624677344290,0.9616529218317150,1.0502324210609100,-0.19723212601250800,-0.11766302002496800,0.0,0.19800502154241800,0.1494012701124610,-0.047566817866237200
-0.06794025452390940,0.015914577452653200,0.1668467080257680,-0.29624619367807800,-0.22527100996757200,0.0,0.08812341494863450,-0.07608082289024470,0.26791810732686100
1.5513032462670100,2.6576333944850500,2.2927844571237300,1.6314235317396500,1.6251987888326000,0.0,1.7695347796004400,1.4567171518160100,0.9801227364340070
-1.1451067472194500,-0.6947537120407530,-0.689697324110492,-1.2958080175435000,-1.3115897647208800,0.0,-1.2001907418982400,-1.1683631256397200,-1.063547199442250
-0.7990465690227530,-0.849125879103104,-0.9168290745766420,-0.8382407439231040,-0.8143079568053210,0.0,-0.7239573372764310,-0.7905917687678900,-0.8670279317846560
-0.4432362025591840,0.09078871835535240,0.24491472916963800,-0.8321612086130230,-0.8077007484567810,0.0,-0.07153868901782020,-0.5060385452070020,-0.86213566547887
-0.4650192277601100,-0.7889549723497610,-0.8257740901277790,-0.6887517741847690,-0.8836168195688360,0.0,-0.6024584826149740,-0.40974592655569800,-0.5453254904677350
0.7519696754953240,0.06992485141617750,0.2233368386395570,0.9769690269256550,0.980623249607811,0.0,0.5881205862082420,0.7592986012673210,0.04850623032803400
-1.3424213284824400,-1.2443805038243100,-1.6375267070936400,-0.5748464825510820,-0.5280524004293030,0.0,-1.5235802597655100,-1.2851464031997500,-0.7076168318259790
1.6625380236858500,0.18644131158189700,0.3421855261842890,2.0090797367890500,1.9199267622597500,0.0,1.325007843073190,1.7281078083389900,2.4243951447200500
1.050542511668690,0.30109765360522000,0.45542536706237,0.4629321369017710,0.5998001752463180,0.0,1.0900265235697500,1.1226852326673400,1.0782507433965400
0.3485567984334290,-0.03674885452822360,0.09476857662096540,-0.369603606228106,-0.2784236915060640,0.0,0.44759627213573700,0.4677567153399240,-0.6569586550983180
-0.4548344993804580,1.1671586533443400,1.17528460815546,-0.4428495328841360,-0.631613819955416,0.0,-0.17911490373579300,-0.675769554092553,-0.2555412375840720
-0.6111706174735630,-0.17775606302250200,-0.05258394538559750,-0.8477704654830620,-0.7327271663122030,0.0,-0.5986692611950540,-0.6179917919492670,-0.37181251347646000
1.479719005016570,-0.7430507683521450,-0.7151346444962130,1.5483075981525700,1.5437722797441900,0.0,1.0445268165821500,1.5484434593532900,1.005519438413900
0.8426793341264870,2.2023845096070300,1.9416974889389300,-0.5260551260423830,-0.27630372978849600,0.0,1.6918857077446700,0.8301379513857530,-0.7200667411308360
-1.3419203225721300,-0.7743904147179170,-0.7562038369424320,-1.3035260855815900,-1.3240752553808600,0.0,-1.0043888412713700,-1.3470156775749400,-1.0313540507796200
-1.1814307400815800,-0.19596497013590400,-0.07204678408016760,-1.134181977165950,-1.1640342390549900,0.0,-0.7537121532943980,-1.311838117740940,-0.9574156796419800
-1.161690243183200,-1.4212588724703900,-1.7906097654316400,-0.8820363243279920,-1.004326187323100,0.0,-1.6198953815567900,-1.0112615089384900,-0.6848794310272430
-0.40882207706874300,-0.9348473947622550,-0.9761073903404960,0.679668261032834,0.5350752467340950,0.0,-0.7129200241420640,-0.21877709654099100,-0.021440767872543300
0.8134209528469450,-0.07270324279732840,0.0577429617236324,0.555136610884698,0.6001664612743260,0.0,0.26351306382796600,0.7842071533307580,-0.1420917571108680
1.737731734511610,1.2609303546385000,1.2495828029033600,1.4914330129298100,1.4897360762835000,0.0,1.6235922200680700,1.6217593235846000,1.9798334776613400
-0.062239325175359000,-0.2737529368032000,-0.15639007166582300,1.231477634713310,1.24275402528501,0.0,-0.20241351516313800,-0.069650856157135,1.8562079176467000
0.33677257743037400,-0.42697931872992,-0.41453168071959900,0.10282376693840200,0.1803512352949530,0.0,0.37769840300972300,0.5998256206402020,-0.6774399177251080
0.6855606773635180,-0.35408699760963300,-0.26961093055030300,-0.5199687770924550,-0.4785820565406740,0.0,0.6773072283713020,1.0246218125528900,-0.06800012796655630
1.0751221744108000,-0.6088004532129750,-0.8922176205145980,1.5252462522587800,1.1010984083288100,0.0,0.5707922511423640,1.6259146333051600,2.0633657653433300
1.5219585961897400,3.1539849291386900,2.8143806700813500,1.7564684138213400,1.9299571371969400,0.0,1.6289251511974500,-0.00040856085889165100,0.9264676571788870
0.2264577033598180,-0.5024050265330050,-0.5856108676164860,-0.11301833444354200,-0.048016216665545000,0.0,0.06915478220299650,0.5289163091201340,-0.742612698815706
-1.7248141077099400,-0.4608097238328540,-0.4880679686976380,-0.6453998936091420,-0.8580719024381240,0.0,-1.6632703078927000,-1.8941723975482900,-0.8644261357066
-0.9913266799955110,0.07811770437721930,0.3851213131088770,-1.3338409449465200,-1.3396833523694600,0.0,-0.7416392494845960,-1.1757735079661500,-1.0855274925723400
-0.16820809720918200,0.0373064371901586,0.332697485788123,-1.6836794438944600,-1.7098230336036400,0.0,0.0977493481226079,-0.3070722044361310,-0.9104232124949610
1.3740447097176200,0.3864504586613520,0.7439389593470450,0.8784774642024830,1.0010162367651300,0.0,1.6303672118047300,1.1774171542356800,-0.14329859013546500
-0.41999405559347600,-0.6127259224571210,-0.9060377133187850,-0.3765168903590420,-0.3268056345984810,0.0,-0.6309923925242350,-0.09889575450194510,-0.6803849034707400
-1.0208383081493700,-0.08145572864101620,0.17144458484795800,-0.16066191369154200,0.4806132243176650,0.0,-1.0074544353713600,-0.975281001603515,0.7375484966527210
-0.8947351898143720,-0.6085963583508910,-0.8915062317559470,0.5700703008157020,0.06794595431243220,0.0,-1.0086379905782800,-0.50509210293913,1.4447311597125300
-0.9052326561699030,-0.8373844800159810,-0.7570874614268340,-1.2411433147611500,-1.0931690433818000,0.0,-0.9691575028279980,-0.9148016038933830,-1.0239060026887600
-0.7314236798628750,-0.15632787299273200,0.08657057434538840,-0.7712266058408920,-0.6120089564497960,0.0,-0.4822859033706170,-0.7407833433177400,-0.393218566531969
-0.5860188689442030,-0.7125960731112310,-0.5649697909840980,-0.7833714435298660,-1.0967063380410900,0.0,-0.5281975040688570,-0.6413403376853130,-0.09126698722211980
1.6181394341324300,1.1868801775195700,1.1459270040335400,1.8668266942611000,2.089163253674210,0.0,1.3344938870165300,1.3647398093862300,1.1346885577169600
-1.3552503280364100,-1.1517846678122800,-1.5000296006080400,-0.4974826116265530,-0.33171527556338900,0.0,-1.4923472953598800,-1.3315798465134300,-0.7476351884580280
0.362122507712729,2.10925065629008,1.7019107573265900,-0.21878314845999100,-0.24583582995321200,0.0,0.9205031010205900,0.34693286442634200,-0.6080433955504490
0.1568605262387630,-0.03763541135983290,0.20079138842487100,0.183447748644025,0.1649457842100400,0.0,0.2251936559784900,0.19611707947413800,-0.44652724800519
-0.2781212651373570,-1.0823029434142100,-1.2680320310879500,-1.2846563305780800,-1.4388921981467100,0.0,-0.49221242849481800,-0.10519470029082600,-0.8479022317487050
0.01021853910123350,0.1674012545510040,0.38526688722729500,0.31537377100772700,0.5005897697928810,0.0,0.02485107363316100,-0.19613785483718500,-0.24706734544179300
-1.1873018864765700,-1.0355556959982600,-1.1466249265430000,-0.2451636373242800,-0.0733592364924782,0.0,-1.268466359090010,-1.1509738018072900,-0.5464356387642660
1.5213749793819900,0.542869550079057,0.690522823231358,1.4900393848694900,1.235286925995100,0.0,1.1750514977542600,1.574130687863560,1.9741188476157300
1.374632698060160,1.0071855062648100,1.0257543760608700,1.186139493338470,0.9017011443562330,0.0,1.5525737778091600,1.5988910471949100,1.8431951990785800
-0.07909351129736470,0.4319225838004660,0.6968617995628090,0.610463021909986,0.8076690355972470,0.0,0.495697056869697,-0.481178263210068,-0.13215269016927800
-0.798195253813283,-0.8441172071495760,-1.0511926932698500,-1.1661730400710500,-1.1634232167998900,0.0,-1.0447646362692100,-0.5105522385654750,-1.0778024076518300
-0.4658746760196650,-0.7987109130307170,-0.8863975716673890,-0.5625766395877680,-0.5599628802798400,0.0,-0.726349151569729,-0.06573909477227010,0.04645184847687760
0.8093782432530190,-0.5754545807092070,-0.40278683878624000,1.4058123088972700,1.407982349850860,0.0,0.022360410341945000,1.2137210336739400,1.6794183052941800
-0.46829464989590100,1.848757425980040,1.6399050900380200,-0.5572248009237940,-0.5546122480385330,0.0,1.5194475120606400,-1.4462813179230000,-0.8916110343348620
-0.32236847263850700,-0.4998776398572350,-0.2837001201217050,-0.09807913767660810,-0.09557008636721810,0.0,-0.23354446971957600,-0.1253648494879330,-0.5449681530262270
-0.8702258289041560,-0.6495723093593660,-0.5345176558343090,-1.3272885678586200,-1.3245024255881600,0.0,-0.9133004832316600,-0.9649935010058780,-1.3865606155549300
-1.068852536170780,-0.8402171535431550,-1.0344567182958400,-0.9143062237215350,-0.9116131767949870,0.0,-1.2133627742528200,-0.9118137530066660,-0.8880519675228490
1.5283819042764000,1.370063155309630,1.3569685264885600,2.029346109088230,2.0313755917482500,0.0,1.582075278876640,1.391435080179100,1.299493442159460
0.22503196793290700,-0.22792206798271000,0.06940954882634130,0.7140627447435930,0.4916887326372230,0.0,0.2894078824441570,0.39610848992504900,0.1595345920936480
2.2936800064651900,1.6373326326054300,1.5182691356101400,0.3910709570144300,0.39346974308624700,0.0,1.3056545008227200,1.9637970670675300,1.5658752355192800
-0.7835671931878710,-0.8522039260636040,-1.0883625025505400,-0.5251067318141360,-0.5225014190512000,0.0,-1.0833211263728200,-0.4591386528743310,0.17037344471653400
-1.5576207327113300,-0.5957648282755710,-0.897086466206069,0.6764556545402190,0.8425309710370960,0.0,-1.3789709669159700,-1.7169906902475900,-0.3703297965299930
0.5369691645824140,-0.1307544278893340,0.20360876177789100,-1.5260723549122700,-1.3315018801378500,0.0,0.4494267308579360,0.858721673328204,-1.014010858252580
0.6049886807410790,-0.4346075429569580,-0.3257561280468420,-0.04823477296878040,-0.45936012609174800,0.0,0.18813652694933600,1.1875175108912500,0.9189583766422510
1.6153872557432500,0.4527312233089080,0.8602796482880060,1.9725289873467900,1.7272067906912600,0.0,1.6294986713644000,0.8925287547101090,1.5816000132710800
-1.367635298447860,-0.587214246269457,-0.8385499715084290,-0.7521799587149850,-0.8035456192820890,0.0,-1.2188810412325400,-1.485552785588140,-1.0224419761514400
0.049616324951866200,-0.5128450379298150,-0.5322825908462780,0.5869879972718090,0.7542207996411210,0.0,-0.1767945897324040,0.4124227222938360,-0.3394880706990230
-0.2160857634536350,-0.44729285900924400,-0.3555550981251650,-0.40630229450008900,-0.22621882055787700,0.0,-0.3283038962161390,-0.03572642665782900,-0.8122574666504650
-0.39083463068964000,-0.5635950946882930,-0.7167409636313260,-0.5304328289610000,-0.3487434189256440,0.0,-0.511361778449242,-0.07730973640679640,-0.41243956638637600
1.3950064853753300,0.873494223377186,1.2233209114471300,1.063942122578510,1.2250043413123700,0.0,1.3332936217548500,1.5107043488007700,0.15589832683037600
-1.158089178776970,-0.5833443100082460,-0.815475783799824,-1.5998783960999300,-1.6759317498280600,0.0,-1.1087357064678800,-1.167137850040770,-1.353704696740800
0.8888311967745240,2.968545720209770,2.5310119782774900,0.519679782195503,0.6877833831352520,0.0,1.4785173769753700,-0.24957084300421900,1.536194650679290
-0.4005335040890320,-0.4393528198689440,-0.33677429762658700,0.043506062224227800,-0.3914446709938330,0.0,-0.3558249488877290,-0.12960667807883200,1.1320210639876800
0.8549932123782010,0.013772752372382100,0.14715716138384500,0.7396881243625100,0.8840819645760770,0.0,0.9364025439463710,1.0943158610793200,-0.6548581760690100
-0.49718587087385200,-0.8534594611184140,-0.8833342658935600,-0.8204456180614170,-0.6014396348740720,0.0,-0.73880408677331,-0.2892229163131780,-0.06402512934322550
0.8119590660939700,0.6361385140877550,0.7415053034145970,-0.8549848136497570,-1.2588118750616900,0.0,0.8619641935890110,0.930046533094308,0.6388913521707100
0.2597954897142170,-0.9049858623234610,-0.9567430888526270,1.3872018852417900,1.500628899990020,0.0,-0.30615938525701300,-0.0611017789182393,0.8054492043053330
1.5453998414019700,2.4544413786402700,2.1408702657754200,-1.0970791124741000,-0.8648433546365430,0.0,1.7455616519219600,1.4225809334204800,-1.2092369219721500
-1.3897768565576900,-1.3191838691212400,-1.640041445796100,-0.9115566246831870,-0.6881933307937560,0.0,-1.5798933006012700,-1.170473498821500,-1.093823279066770
-1.4133833521261700,1.1454683214966400,1.1742118040700900,-0.8906912665133120,-0.93353372039283,0.0,-0.66097340575043,-1.6144437368474800,-1.0804891048387600
-1.2490469681636200,-0.9001246150447200,-0.9497334567640860,-0.607623970909737,-0.3987960120374900,0.0,-1.37655856687437,-1.1962642201644800,-0.3176128299145120
0.9051169120333210,0.018294235529959300,0.15180634081434100,1.9488780836381900,2.035443385393410,0.0,0.8400077781339630,0.5561364198737020,0.15774723562425800
1.0728362172129300,0.11745023179123500,0.25238586640463700,0.06834246739696240,0.24484287436198900,0.0,0.8910410057135740,1.2398466960625800,-0.6328231839012840
-0.30602948915753700,-0.025565293029995700,0.10646814168570500,1.0602208278186900,0.5703386052571660,0.0,-0.0075000779711678100,-0.1755044090601490,2.044607823307310
-0.5946782019557420,-0.38224633328040700,-0.28455262624225500,-0.021949982166637900,-0.4897178017822790,0.0,-0.6050883500773170,-0.7359158834053630,1.4061730096981000
-1.2919369908227200,-0.9228370564489120,-1.1737449917439800,-0.5571838043706130,-0.5456137038230730,0.0,-1.0852873228852800,-1.1880102295493800,-0.8513226649509930
1.0448621068980000,0.08603740453337880,0.33547105049394400,-0.3458952524021270,-0.30175590410763700,0.0,0.9094692560716990,1.3941181284469200,-0.12077881598834300
1.6599053680134900,2.350099371756280,1.9699349024757900,0.6452562892469050,0.3772589091682080,0.0,1.9532159913546800,1.9327268886210300,1.308439456451400
1.6057826543402800,1.038230612527490,1.1327334307431000,1.3485802524140100,1.3411337217402600,0.0,1.4133063126049300,0.9096489361682960,0.861098906089159
-1.0942953149649300,-0.8495770505283910,-0.9755217559655360,-0.39231788177497700,-0.3553343878939090,0.0,-1.1233063908440000,-1.139951782461670,-0.7842005503866980
-0.4840488226018830,-0.7102044056315020,-0.685679619981633,-1.493888268177900,-1.6267072481706300,0.0,-0.7038167468511610,-0.3932169876867860,-1.2113977456359700
0.07328210554964910,-0.5900978941423510,-0.4831756007957490,-0.8059358214751590,-0.8327098053427550,0.0,-0.41550574460958200,0.2184091226744380,-0.9191315164830140
-0.4891651095639040,-0.904290105344173,-1.1186997719929700,-0.6331903780927260,-0.33685032196536600,0.0,-0.7370097837789980,-0.22436669702556700,-0.5193875305574910
0.8393499679262100,0.9368912568607160,1.0581696449459400,1.7674711750392300,1.9098956400851000,0.0,1.0300104836434900,0.8171371903841190,0.4218279355695830
-0.8739034451251160,-0.5759675511158120,-0.46124346950107300,-0.8689918279544590,-0.9054856318398660,0.0,-0.47396925935354800,-0.9580436541051990,-0.8960137585287550
-0.12694877035648200,0.7521823052645820,0.9171649377348260,1.4187552442305000,1.2741124537664400,0.0,-0.12886625832842600,-0.6204700073542440,2.0464318538328800
