,max GSR,min GSR,mean GSR,number of peaks,number of peaks SCIPY,number of valleys,mean time between peaks,median time between peaks,mean height of peaks,median height of peaks,variance height of peaks,ratio of peaks,ratio of valleys
0,11.328336414120571,9.233741645864642,9.76666216349934,8.681861854214176e-06,8.681861854214176e-06,8.681861854214176e-06,0.06831757093081135,0.06831757093081135,0.07667338502385118,0.03883476884790328,0.0058090202573008,2.512490841855307e-11,2.512490841855307e-11
0,12.136294542880453,9.950122171164391,10.74628094812887,5.237140637592777e-05,4.655236122304691e-05,4.655236122304691e-05,0.4145255005106212,0.3879353736845321,0.11582319292277062,0.08403361881915086,0.008534332793937036,1.5237578921069824e-10,1.354451459650651e-10
0,11.083662532753364,9.717394054778884,10.12781275227472,3.4952202862585413e-05,1.7476101431292707e-05,1.7476101431292707e-05,0.47765243529473445,0.4220871707939393,0.016397514389086463,0.011046821654519926,0.00023527130859503373,1.527070606184155e-10,7.635353030920775e-11
0,9.273891099863686,8.582669523740794,8.77923265278145,4.022607051630162e-05,2.6817380344201078e-05,2.6817380344201078e-05,0.41196859684761694,0.4061190557600381,0.010453039029165244,0.007607695970242509,8.680181446777356e-05,1.348447290985392e-10,8.989648606569279e-11
0,8.847318398246484,7.962678574603729,8.207266227863023,6.026733320222545e-05,9.515894716140861e-06,9.515894716140861e-06,0.47337769854914324,0.47400891956531394,0.0014380636964884503,0.0011786863794243018,9.020685180486946e-07,1.9116586585831927e-10,3.018408408289252e-11
0,9.319095133755287,8.68362419444158,8.820597259384366,3.395147654971515e-05,2.0370885929829087e-05,2.0370885929829087e-05,0.7298548913892265,0.7338102384072683,0.018710426041338803,0.006741159786835899,0.0005170544216911813,2.3054055198117153e-10,1.383243311887029e-10
0,10.898414975041604,9.082527145903622,9.647223126837437,7.115462611801706e-06,1.4230925223603413e-05,2.134638783540512e-05,0.0,0.0,0.10772646029016833,0.10772646029016833,0.0,5.062980817994796e-11,1.518894245398439e-10
0,15.330413112141597,12.4606910296683,13.333063078316076,3.300820253833077e-05,3.0257518993469876e-05,3.0257518993469876e-05,0.4994773701264764,0.533935182892949,0.16706311096710294,0.13921920041173277,0.02005135265678076,9.079511956762217e-11,8.322885960365366e-11
0,13.740434150998338,11.628336558179996,12.248825886661232,6.738404760423794e-05,4.146710621799258e-05,3.628371794074351e-05,0.4751923037050859,0.4791031701602704,0.0763614067467089,0.06240729678745912,0.0031573944177198388,3.492776824254004e-10,1.8807259822906173e-10
0,13.193967237379754,11.482724860134176,11.937785262543965,5.48084103505683e-05,5.48084103505683e-05,4.795735905674726e-05,0.43896740954899527,0.413865157608435,0.09527846610894226,0.08131733350541628,0.00828188678805286,3.7549523064453525e-10,3.2855832681396834e-10
0,16.91398444854609,13.04189861695213,14.524650016803912,6.452832101917874e-05,6.452832101917874e-05,5.9919155232094547e-05,0.552634368705608,0.5915910379380436,0.19234040022097168,0.17941083677784464,0.009575083533882159,2.9742172953958465e-10,2.761773202867572e-10
0,16.781901731186956,12.154651371711118,13.34283187677338,3.031079587883397e-05,4.1332903471137235e-05,3.8577376573061416e-05,0.354327692769773,0.25684128440619775,0.23572444653755606,0.17965512495452088,0.025278904793707015,8.352221334621258e-11,1.0630099880427056e-10
0,13.66987201580505,10.136345490481911,11.207512633753714,2.0257677659833077e-05,2.31516316112378e-05,2.31516316112378e-05,0.31445414240568603,0.22547084630789355,0.16026074933627166,0.11394437292205464,0.013582391546933614,5.862478630995716e-11,6.699975578280818e-11
0,11.842660195619693,9.525057920500867,10.399608711635166,2.9095225764404318e-05,2.3276180611523454e-05,2.036665803508302e-05,0.3300416934585204,0.2475101760552111,0.07389090469446646,0.06477515154211692,0.002249913689225145,8.465321622816568e-11,5.925725135971598e-11
0,13.624683834743236,10.139815123267303,11.069396042286302,2.621415214693906e-05,2.621415214693906e-05,2.1845126789115883e-05,0.31327659425735305,0.2212867653483861,0.14809947981004454,0.05492398302273152,0.029556019691103344,1.1453029546381162e-10,9.544191288650969e-11
0,14.324482804518597,11.336464067054543,12.105979231290865,5.3634760688402156e-05,5.0282588145377016e-05,4.693041560235188e-05,0.5136936248382576,0.48199212909886896,0.09134200289258393,0.07333524419229129,0.005214216918294213,1.7979297213138558e-10,1.5731885061496236e-10
0,15.176677737809525,12.082556168777185,12.892914499020776,3.8063578864563445e-05,4.75794735807043e-05,4.75794735807043e-05,0.38957755771390146,0.3259669735014052,0.13740714899412348,0.11068862201995473,0.008184534366631151,1.2073633633157007e-10,1.5092042041446259e-10
0,15.966089195110333,13.87990017934251,14.665317638333656,6.111265778948726e-05,4.7532067169601205e-05,4.7532067169601205e-05,0.49982684746959644,0.5063489261147968,0.23785630434320057,0.24859936571747898,0.030326501189840847,4.149729935661087e-10,3.227567727736401e-10
0,17.11574859314167,13.171072390303294,14.888547872939998,5.692370089441365e-05,4.9808238282611946e-05,4.269277567081024e-05,0.48307587217782966,0.38923715125338876,0.2317967230314406,0.20878509362206132,0.029415345803655273,4.050384654395837e-10,3.037788490796878e-10
0,6.632341415963405,3.932985014993682,5.061034777738488,1.9254784814026286e-05,2.2005468358887183e-05,2.2005468358887183e-05,0.30058094436467464,0.3065870618848784,0.159544676983583,0.0768390566127907,0.02614601248900433,5.296381974777961e-11,6.053007971174812e-11
0,3.4810626976533974,3.0720178720523394,3.23320012648881,2.5916941386245362e-05,2.5916941386245362e-05,2.5916941386245362e-05,0.5680475213037258,0.5468889303559951,0.024905880591904617,0.01233262027825585,0.0010221492714266693,1.3433757016361553e-10,1.3433757016361553e-10
0,5.457216578613102,4.105457460478516,4.677991233824701,1.3702102587642075e-05,3.4255256469105186e-05,2.740420517528415e-05,0.3070778210916465,0.3070778210916465,0.16204994059926597,0.16204994059926597,0.03291504141989674,9.387380766113381e-11,1.8774761532226763e-10
0,16.999959760777198,8.125258824804618,14.391974320408893,5.9919155232094547e-05,5.070082365792615e-05,4.609165787084196e-05,0.5089164312151144,0.5347024092109569,0.28979280270434965,0.32266643775401593,0.028878105372413056,2.761773202867572e-10,2.1244409252827474e-10
0,9.923212037871052,4.388741802316857,6.756982826312876,1.3777634490379077e-05,1.6533161388454893e-05,1.6533161388454893e-05,0.11887894143678683,0.11549790993284781,0.21410525470773384,0.2426281016054175,0.015380485364295761,3.7964642430096626e-11,4.555757091611595e-11
0,2.2302190757816724,2.1385197414758172,2.1880392004820055,4.919721717388033e-05,2.8939539514047253e-05,2.604558556264253e-05,0.4771030363364858,0.48680646393554583,0.0005328015850578671,0.0003929699017257284,3.943104635258883e-07,1.4237448103846738e-10,7.537472525565921e-11
0,2.529817468739876,2.3216567779422856,2.4141332013525254,7.564758698745123e-05,0.0,0.0,0.46909650595433794,0.45403390757610584,0.00028971966626520335,0.00030120005570515875,3.1696348200496814e-08,2.2009836219323078e-10,0.0
0,2.6207571785875454,2.5155717535416926,2.5707152682696237,6.116635500952448e-05,1.310707607346953e-05,1.7476101431292707e-05,0.4934071407350448,0.5111366456370913,0.0011086988011768815,0.0007353016688899187,1.3150415182839987e-06,2.672373560822272e-10,7.635353030920775e-11
0,16.860448991094152,4.093605481848181,11.244774882768326,5.698693323142729e-05,6.033910577445242e-05,6.033910577445242e-05,0.3862071508544688,0.4214284277640339,0.30273814243825065,0.27880980672137934,0.03921984141084132,1.9103003288959716e-10,2.0226709364780876e-10
0,9.318332192188732,6.412706085703625,7.410467071795179,1.9031789432281723e-05,1.5859824526901435e-05,1.2687859621521147e-05,0.32236679333379853,0.23373574994766258,0.044278740962345575,0.02211315034105176,0.0025793991386434344,6.036816816578503e-11,4.024544544385669e-11
0,18.067807349883548,6.423404654429735,13.084164824903052,4.7532067169601205e-05,6.111265778948726e-05,5.4322362479544237e-05,0.5038331217024629,0.5018571457672694,0.5597870105537407,0.5997139049706814,0.0618478732877358,3.227567727736401e-10,3.688648831698744e-10
0,17.70890914651145,12.756902099615292,14.489002321767304,7.115462611801707e-05,7.115462611801707e-05,6.403916350621535e-05,0.4505653235045076,0.45691943161684656,0.29495326463897414,0.2962926166509121,0.011795827173148815,5.062980817994796e-10,4.5566827361953157e-10
0,5.9889824972393,5.728320666715723,5.858209891197832,3.850956962805257e-05,3.300820253833077e-05,3.0257518993469876e-05,0.5136984040534073,0.5366115979820986,0.010543307580670857,0.006245302597817193,5.362290235254753e-05,1.0592763949555922e-10,8.322885960365366e-11
0,7.4578184834718995,6.5124235349378194,6.931957095868968,3.628371794074351e-05,2.073355310899629e-05,2.073355310899629e-05,0.42542140946694035,0.31872913686218407,0.017563957912146013,0.010910280710570309,0.00033231938922471,1.8807259822906173e-10,1.0747005613089243e-10
0,8.018054555572311,7.167292931014362,7.381978012995903,2.0553153881463112e-05,4.795735905674726e-05,4.795735905674726e-05,0.392887238546755,0.3928906640724019,0.061033747469168474,0.025705296247089605,0.004432457138092904,1.4081071149170072e-10,3.2855832681396834e-10
0,8.22733146919857,7.332049526299335,7.646410090664269,6.452832101917874e-05,5.530998944501035e-05,5.070082365792615e-05,0.5135394244995598,0.5094464852806291,0.08359203629988557,0.07952902840463007,0.0041143640720756125,2.9742172953958465e-10,2.336885017811022e-10
0,7.487796221811545,6.470998463444978,6.804826792792556,1.9288688286530708e-05,2.7555268980758155e-05,2.7555268980758155e-05,0.2894598340621702,0.2672144654140041,0.04629643362938804,0.031776304322503585,0.0016555195623216795,5.315049940213528e-11,7.592928486019325e-11
0,7.363595360883185,6.56130495254877,6.889442086664225,1.7363723708428353e-05,1.4469769757023627e-05,1.4469769757023627e-05,0.4444302962251265,0.3479342956694873,0.011531104985154986,0.009419956614680449,0.0001356435547085916,5.024981683710614e-11,4.1874847364255115e-11
0,9.00274500302807,6.989363091540527,7.699880724878511,4.364283864660648e-05,3.7823793493725614e-05,3.7823793493725614e-05,0.6021053305363123,0.6375200393367453,0.10804005294864608,0.09312105823377732,0.00517556594537021,1.2697982434224852e-10,1.1004918109661539e-10
0,8.069858515015058,6.847693643073085,7.489720948590134,5.242830429387812e-05,5.67973296517013e-05,5.242830429387812e-05,0.4106141102042956,0.421056080809493,0.09421745995384206,0.08053520967764705,0.004798443695434676,2.2906059092762324e-10,2.2906059092762324e-10
0,8.352950180307369,7.155117552022727,7.566580617631977,2.6817380344201078e-05,3.6873897973276484e-05,3.3521725430251344e-05,0.30914405626286395,0.3396756437847369,0.09148421652978217,0.06578986860242964,0.004652234793496265,8.989648606569279e-11,1.1237060758211598e-10
0,6.911911384804827,6.312431951537814,6.4543894867801255,9.515894716140861e-06,1.9031789432281723e-05,1.5859824526901435e-05,0.08981418629584283,0.08981418629584283,0.02613839214644298,0.032277762358486534,0.0003406841042504527,3.018408408289252e-11,5.0306806804820864e-11
0,8.321266598832443,7.121683219259408,7.6108322477427635,3.395147654971515e-05,4.0741771859658174e-05,4.0741771859658174e-05,0.4784034657667262,0.4988320692066898,0.08512375595393414,0.06876492876106088,0.005408851411375926,2.3054055198117153e-10,2.766486623774058e-10
0,9.736683303750066,7.670587158131169,8.316735163795016,5.692370089441365e-05,5.692370089441365e-05,5.692370089441365e-05,0.47727677014921127,0.45176783668590215,0.20943352711602944,0.1754609830956343,0.023752817260660506,4.050384654395837e-10,4.050384654395837e-10
0,14.833686351453029,9.992173911913941,11.65567009491948,3.0257518993469876e-05,3.0257518993469876e-05,3.0257518993469876e-05,0.31639187338053504,0.28445231139938276,0.15921159542730795,0.13497197801277738,0.010660510347045545,8.322885960365366e-11,8.322885960365366e-11
0,10.218345979352952,8.621164982893992,9.38155637097712,2.5916941386245362e-05,2.073355310899629e-05,2.073355310899629e-05,0.3821401173519106,0.3177546598660613,0.03508038186372423,0.012818338638853677,0.0014978501158677908,1.3433757016361553e-10,1.0747005613089243e-10
0,12.716508470196064,10.12719357971288,11.147432792160131,4.1106307762926224e-05,2.740420517528415e-05,2.0553153881463112e-05,0.5131574440097832,0.5831820392839281,0.18541280357858134,0.19265228519074595,0.02674611485076768,2.8162142298340144e-10,1.4081071149170072e-10
0,19.460575183303554,10.101530318464762,14.761942334261844,5.530998944501035e-05,4.609165787084196e-05,4.609165787084196e-05,0.47159601583709365,0.4735226471360948,0.6578020358682011,0.6601722693839542,0.12745441250491302,2.5493291103392966e-10,2.1244409252827474e-10
0,16.33045563424164,8.845173880758725,10.732120738468835,2.479974208268234e-05,1.9288688286530708e-05,1.9288688286530708e-05,0.3888076008453957,0.4084572631555743,0.2320520477556755,0.19583420409446883,0.04623105533958285,6.833635637417393e-11,5.315049940213528e-11
0,10.580339788452784,6.23865224386337,7.75194567069128,5.78790790280945e-06,2.893953951404725e-06,2.893953951404725e-06,0.041270677300982786,0.041270677300982786,0.10665857080348196,0.10665857080348196,0.00910058378341429,1.6749938945702046e-11,8.374969472851023e-12
0,11.061025328088808,6.27027657101932,7.893588259436324,3.7823793493725614e-05,2.9095225764404317e-06,5.8190451528808634e-06,0.3617525800191447,0.32102944727799615,0.009546745502314068,0.005953708334683571,0.0001089305716894852,1.1004918109661539e-10,1.6930643245633137e-11
0,13.572760642709346,8.246570547337969,10.086286646283273,4.369025357823177e-06,8.738050715646353e-06,8.738050715646353e-06,0.0,0.0,0.57220252236663,0.57220252236663,0.0,1.9088382577301937e-11,3.8176765154603874e-11
0,18.528812849298777,10.758677571537076,12.959985053789033,5.3634760688402156e-05,5.0282588145377016e-05,4.693041560235188e-05,0.4400598027581676,0.4487352252995166,0.40148539126980853,0.3509167035083497,0.0976291435150819,1.7979297213138558e-10,1.5731885061496236e-10
0,15.680849914658438,9.156821046922985,10.777862327029789,1.9031789432281723e-05,2.2203754337662007e-05,1.9031789432281723e-05,0.5268475109591387,0.4213955376797711,0.19805545845696154,0.12653601906468837,0.03979739020540108,6.036816816578503e-11,6.036816816578503e-11
0,17.228145562225322,9.276134009336106,11.825909928276639,4.0741771859658174e-05,4.0741771859658174e-05,4.0741771859658174e-05,0.4757552505958484,0.47371137170755556,0.7812869283322399,0.8102929111218153,0.29465709096743586,2.766486623774058e-10,2.766486623774058e-10
0,11.53901086144052,9.285077388944657,10.151820599593997,4.269277567081024e-05,2.8461850447206826e-05,2.8461850447206826e-05,0.5217484114729719,0.5720974249140808,0.05157756786790141,0.05886411444076402,0.0011653868407810678,3.037788490796878e-10,2.0251923271979185e-10
0,10.983480803909284,7.07133821574249,7.863638758198548,2.4756151903748083e-05,4.4010936717774365e-05,4.4010936717774365e-05,0.4506252303697469,0.4442216390773107,0.23133056398598065,0.16628873918860054,0.025887134279837756,6.809633967571665e-11,1.2106015942349625e-10
0,8.395364909446393,7.7763376877039985,8.002406021616046,4.665049449524165e-05,4.146710621799258e-05,4.665049449524165e-05,0.45930521863531754,0.46818177106010656,0.046558049316166576,0.03620323376302455,0.0020434324724584773,2.4180762629450797e-10,2.4180762629450797e-10
0,10.134116833195929,7.764591492047692,8.994771181633894,6.851051293821037e-05,6.851051293821037e-05,6.165946164438933e-05,0.4835197961127135,0.5058405212279824,0.1399122201197315,0.13204520220493593,0.011287444412695653,4.693690383056691e-10,4.224321344751021e-10
0,16.729733992524746,12.789141998995111,14.648345989063689,5.9919155232094547e-05,5.9919155232094547e-05,5.9919155232094547e-05,0.5054042468853562,0.5389082729916712,0.3621958522526371,0.29352520754450506,0.037341045332503764,2.761773202867572e-10,2.761773202867572e-10
0,11.276019600973962,7.570972752036644,8.326765901978716,3.8577376573061416e-05,4.408843036921305e-05,4.408843036921305e-05,0.49227763586814255,0.5018944247424271,0.07044248599097495,0.04188954229155045,0.00422351588277647,1.0630099880427056e-10,1.2148685577630922e-10
0,11.97397465059688,9.746688226845688,10.611568055789087,4.0515355319666154e-05,4.0515355319666154e-05,4.340930927107088e-05,0.4577569541713452,0.4506986004838691,0.17159956573319832,0.10184307409216731,0.025863298344646887,1.1724957261991432e-10,1.2562454209276536e-10
0,14.627793945524898,10.684067291405256,11.726779321469593,3.7823793493725614e-05,4.946188379948734e-05,4.946188379948734e-05,0.27289285101207744,0.24238214251423484,0.15216861271035306,0.09124036518397055,0.03323812932968898,1.1004918109661539e-10,1.4391046758788167e-10
0,10.059945637799206,8.862555214913428,9.294369149223074,3.9321228220408593e-05,3.9321228220408593e-05,3.9321228220408593e-05,0.6325474913056396,0.6441712832701281,0.0752147222410602,0.05160573847836249,0.004331708567256689,1.7179544319571745e-10,1.7179544319571745e-10
0,10.29992502732525,7.477679355632897,8.811463257907041,5.3634760688402156e-05,5.698693323142729e-05,5.698693323142729e-05,0.3654940767111165,0.3638950904080935,0.1619284636645961,0.1412609433672019,0.014005520363854454,1.7979297213138558e-10,1.9103003288959716e-10
0,8.284986001852635,6.972205028208015,7.518692098513096,2.8547684148422582e-05,2.5375719243042294e-05,2.2203754337662007e-05,0.4131135373118232,0.3795795243321428,0.048963826540584385,0.046529173050639,0.0012234519700792684,9.055225224867755e-11,7.04295295267492e-11
0,19.993558289756262,15.918076927427771,17.780683605987402,6.79029530994303e-05,6.79029530994303e-05,6.111265778948726e-05,0.4942588053154432,0.5187989325655773,0.4481577155356889,0.42622965027019566,0.044930376648669494,4.6108110396234306e-10,4.149729935661087e-10
0,17.609004306138,14.365969602476039,15.829662860811974,7.115462611801707e-05,5.692370089441365e-05,4.9808238282611946e-05,0.45721116558393043,0.4645400920740862,0.2612964055541343,0.27442681788142564,0.0323408297545456,5.062980817994796e-10,3.544086572596357e-10
0,11.639658150169756,10.710999334447731,11.129063107151842,5.501367089721796e-05,8.252050634582693e-06,8.252050634582693e-06,0.45432765042112966,0.43565601051861386,0.0019611575488602557,0.0014375808583696249,2.07669862803822e-06,1.513251992793703e-10,2.2698779891905543e-11
0,15.835921329824481,12.938931499057821,13.39523706287794,3.628371794074351e-05,3.628371794074351e-05,3.628371794074351e-05,0.45606560096203685,0.4608861520598785,0.048498237138287506,0.039866891662017664,0.0017854401394356012,1.8807259822906173e-10,1.8807259822906173e-10
0,11.891177686060958,11.40299556543201,11.584841268174253,3.4255256469105186e-05,2.0553153881463112e-05,2.0553153881463112e-05,0.43948123839603187,0.4431602529408138,0.015786136032774914,0.0058728691659559506,0.00038800743124705884,2.3468451915283453e-10,1.4081071149170072e-10
0,18.290406034444285,11.950159563199726,15.776579752399307,6.452832101917874e-05,4.148249208375776e-05,4.148249208375776e-05,0.428970450638139,0.4200240598454086,0.07347129063554733,0.05894269566971507,0.0021051894608242264,2.9742172953958465e-10,1.9119968327544727e-10
0,12.578825189691715,10.935419918686854,11.345282833123155,3.8577376573061416e-05,2.479974208268234e-05,2.479974208268234e-05,0.4320666176182879,0.4512202850868129,0.010623270054363745,0.008536591042533341,5.286277577757928e-05,1.0630099880427056e-10,6.833635637417393e-11
0,14.329448959576679,12.871465706126273,13.194763913382266,2.604558556264253e-05,3.4727447416856705e-05,3.4727447416856705e-05,0.40693044092282404,0.4297463738756989,0.053096166403460376,0.03832096536575173,0.002258726079252203,7.537472525565921e-11,1.0049963367421228e-10
0,15.957915530724474,12.932985388670552,14.146114222942986,4.364283864660648e-05,3.200474834084475e-05,3.200474834084475e-05,0.4553111879871632,0.44891314784157066,0.04095372507946355,0.024575254314804982,0.0019506383776404623,1.2697982434224852e-10,9.311853785098226e-11
0,15.881929322260682,13.867888752577178,14.41029066456351,3.9321228220408593e-05,3.058317750476224e-05,2.621415214693906e-05,0.3557173065832474,0.33796377204173295,0.065486571654415,0.039248813372083,0.004068468739366021,1.7179544319571745e-10,1.1453029546381162e-10
0,22.006753200289097,12.773989953953132,18.157660214444086,5.0282588145377016e-05,3.3521725430251344e-05,3.3521725430251344e-05,0.4054050430083737,0.3821191764382496,0.2117521165089595,0.17267267495960437,0.014697908382083472,1.6855591137317396e-10,1.1237060758211598e-10
0,12.381566731692285,10.802553002819817,11.421539048141783,4.4407508675324014e-05,3.171964905380287e-05,3.489161395918316e-05,0.5323635579295951,0.5620848690930084,0.02251378397890941,0.019324582147275286,0.00024086313460310269,1.408590590534984e-10,1.106749749706059e-10
0,12.691834543021525,11.46742080089087,11.815905140204823,4.0741771859658174e-05,3.395147654971515e-05,4.0741771859658174e-05,0.6404267021572768,0.6313141258513333,0.034241365655969705,0.027009458300988314,0.0007695463713284939,2.766486623774058e-10,2.766486623774058e-10
0,11.992310154618767,11.309876415399398,11.546383075586636,4.269277567081024e-05,0.0,0.0,0.48320395050484205,0.5184468368210959,0.0014324984571222538,0.0010362390157705012,9.838106064771378e-07,3.037788490796878e-10,0.0
